docId,filename,0 â dream good,1 ye oâ aâ,2 â 1 ft,3 jack de water,4 â man œ,5 â love iâ,6 fo faid 1,7 â god lord,8 â œ time,9 â oâ ye
430,104184541.txt,5.963952666739696E-5,0.19886501119934893,1.5841649757758716E-4,0.005711125169524826,0.00324518760738124,0.4211849555229611,0.29228847797613705,4.1505042526938876E-5,6.398137692691261E-5,0.07838170008094805
431,104184542.txt,3.818837311565012E-5,4.388273411453636E-4,0.3120936521978414,0.02548023649309371,0.21748190958729677,0.02842449887619468,0.305569669160242,0.035186320935875856,0.07521007733390504,7.661970128957823E-5
432,104184544.txt,0.007329176266897507,7.772714011212065E-5,0.1469104988763697,0.13224020782488674,0.10968803889708294,0.04738608041297424,0.41388930224845455,0.09784836509123891,0.04355348710432834,0.0010771161376549525
433,104184545.txt,9.84907871616363E-5,0.0042586567028682154,0.07739148960393984,5.089011562773419E-5,0.0011900331666084864,0.03161717102287611,0.3815926771578734,0.5014127309803723,0.001147956678962491,0.0012399037837097337
434,104184546.txt,0.013662574150119206,8.956762129644915E-5,0.10460019977672334,0.14195104794499366,0.2975120817663936,0.07755901725864447,0.30686723965924867,6.861438624599868E-5,0.056448459957942745,0.001241197478391832
435,104184547.txt,1.1166320456436218E-5,2.464830730720393E-4,0.0405617978464534,0.008395803921152285,1.3491913381025257E-4,0.2393327201279405,0.5691170506806857,0.1252674378886427,3.6648773714698845E-4,0.01656613327063959
436,104184548.txt,7.334102934592868E-5,0.3361369760914196,0.0071801068273034336,3.789525468555864E-5,0.08936657182607326,0.00258779513858953,0.0016360491367361516,5.1040353806770115E-5,0.007063976312157785,0.5558662480298819
437,104184549.txt,2.9125107321364174E-5,2.6458795346778207E-5,0.12644815030833462,1.504892104092882E-5,0.3905602427457373,0.11969291372460894,0.3631181103400802,2.026908806162127E-5,3.124546041348247E-5,5.843550905485702E-5
438,104184551.txt,0.0117281206872677,0.45223738066664937,0.03370828469349009,2.3765838611821255E-5,0.4629732045588627,1.6265843851245084E-4,5.253042844560391E-5,0.014634666216467052,0.014165245312283584,0.010314143159409738
439,104184552.txt,0.14038161869482352,4.7325386146476885E-4,0.02015802858419938,0.1547444296202638,0.32563415123065104,0.06508578301002794,4.8287552174886895E-4,0.003951220186145865,0.28900600868382864,8.263060684625515E-5
440,104184553.txt,3.2545783333388607E-5,0.8345624283717348,0.05140522610099423,1.681638176282613E-5,0.1106080633390385,0.0032148867760652036,3.716981139755375E-5,2.26496452404489E-5,3.49151669571098E-5,6.529862347599294E-5
441,104184554.txt,0.22367140614477066,0.4873428389725826,0.09850507091806661,4.895129045344072E-5,0.09739294652601353,0.09157035480205217,1.0819867552266375E-4,6.593150527086238E-5,0.001104221519772602,1.9007964549479895E-4
442,104184555.txt,2.8364505598301417E-5,2.5767824319311387E-5,0.5157712413942189,0.13539233362005793,0.07238405563824357,0.08474887830772922,0.15462109516869663,0.005422839979822646,0.028546791750954693,0.003058631810358806
443,104184556.txt,3.834333193767766E-5,0.010584979785589642,0.06948935190227772,0.03004715247912121,0.009390337583680141,0.6193480515955473,0.260145483843864,2.66843436161581E-5,4.469096578474496E-4,4.8270547651875376E-4
444,104184557.txt,1.6143398217207762E-5,1.4665520882641608E-5,0.02498556066143737,0.004962709232736502,0.009932951224988901,0.05882614381622624,0.531502529966974,0.35467564388759076,0.015051262789946883,3.238950099956651E-5
445,104184558.txt,1.260859312982942E-5,5.451846938532896E-4,0.23367396423371914,6.514850584217972E-6,0.35148036682713146,0.02099350634619054,0.3921727950584227,8.774720781687927E-6,1.3526518311532854E-5,0.0010927581578756842
446,104184559.txt,1.385052395405653E-5,0.014083834383907938,0.03023135144568091,0.013785257307337226,2.0775979503369988E-5,0.2946658162115065,0.5801618053581327,0.0669946607611774,1.4858863630521854E-5,2.778916516946503E-5
447,104184560.txt,2.6964257207496805E-5,5.952034965804548E-4,0.038594395289594366,0.4340371628374706,0.07622992902679891,0.07371665384650788,0.37184688287886736,1.876528377473322E-5,0.004879943021735069,5.4100061463133906E-5
448,104184561.txt,2.3526943074868847E-5,0.006743776456177666,0.2129385985236405,0.4055971573088718,0.05281860578484339,0.07826226162039682,0.2435272569093406,1.637314759885772E-5,2.52397411066995E-5,4.7203564948793817E-5
449,104184562.txt,2.404784531348522E-5,0.0076565594872581464,0.7846578977150608,0.0356410868541517,2.905625422766945E-4,8.504278108067374E-5,0.011479534226231332,0.15958224042293778,5.34779442274824E-4,4.8248683414641816E-5
450,104184563.txt,1.719886032222724E-4,0.1985470155294827,0.15334514317061962,8.886638189082505E-5,0.007538380609136059,0.4756540137255641,0.14944452800071428,0.014680482937683573,1.845096409176065E-4,3.450714007688873E-4
451,104184564.txt,1.5108885764758746E-4,0.011329722985908865,0.033978724771068065,7.806749907612633E-5,2.2663539806048346E-4,0.4930028073879599,0.26079711686198304,1.0514753909738625E-4,0.011354554199366386,0.18897613449983214
452,104184565.txt,1.1746850827617657E-4,0.0050792369983324506,0.09106055688143662,0.002546957071120662,0.03498386094192252,0.6717059344825446,0.1940625302957404,8.175006919100988E-5,1.2602039830019067E-4,2.356843531353397E-4
453,104184566.txt,1.3607615578678454E-4,0.0030037172209958956,0.0522032213856973,0.0015103596519700738,2.041161354546168E-4,0.7233859203440015,0.19168195375331137,9.46997226240622E-5,1.459827114778063E-4,0.0276339529186805
454,104184567.txt,9.030220837040019E-5,8.20353252014259E-5,0.035598490937012645,4.665908312690821E-5,1.3545457460206801E-4,0.6319964414430351,0.3317097169807677,6.284417747967921E-5,9.687634952739559E-5,1.8117892087667493E-4
455,104184568.txt,0.005611856810713045,0.020104147593395946,0.07299507835107223,8.854406399711375E-5,2.5704959717372976E-4,0.7441399222771828,0.1434620014845343,1.192582129715632E-4,0.003810835098258544,0.00941130651070063
456,104184569.txt,2.3023716355699054E-4,0.0513761675117282,0.1833508773253712,1.1896336919297841E-4,0.14166376155880633,0.3419275960983478,0.28046322972498244,1.60229361275911E-4,2.469987870003662E-4,4.619390997378461E-4
457,104184570.txt,2.00445373558111E-4,1.820952300248608E-4,0.04507862648383544,1.035699737141503E-4,0.0024219183286240766,0.6752655493343364,0.2759910948761059,1.394963075454043E-4,2.150381083739922E-4,4.021659838817916E-4
458,104184571.txt,1.5977475758252222E-4,0.1303401138265538,0.08496658471277214,8.255549703774619E-5,0.007003039223668313,0.4215851120068879,0.2064654082344994,1.1119233298374152E-4,1.7140660832712175E-4,0.14911481279968716
459,104184572.txt,1.7615669698623577E-4,1.6003010540339957E-4,0.25400025441926527,9.102003280283599E-5,0.003992654288767826,0.4517613909474912,0.28728927678904903,1.22593045390746E-4,0.0020531895690654913,3.5343410577794014E-4
460,104184573.txt,9.361220751764713E-5,0.13481578224525304,0.25683146207523433,4.8369357196041765E-5,1.4041961958285618E-4,0.41442994201359606,0.17248300615690526,6.514771110993048E-5,1.004273217584267E-4,0.02099183129184638
461,104184574.txt,1.0333766491051647E-4,9.387742669280003E-5,0.12822434608968047,5.339449371407445E-5,1.5500794159330067E-4,0.7538479352918661,0.11713199155214916,7.191596607842003E-5,1.108608075691041E-4,2.0733276574595735E-4
462,104184575.txt,1.0112586324295239E-4,9.186810851161642E-5,0.14046242352143298,5.225165745647374E-5,1.5169020818023562E-4,0.6959757608306291,0.16278312003336728,7.037670298558286E-5,1.0848798330158098E-4,2.028950908922176E-4
463,104184576.txt,0.002250097631928542,1.764798679326933E-4,5.160108774246409E-4,1.0037613440160035E-4,2.913989233047693E-4,0.6523862128458349,0.28803855375720383,0.004246861575942797,2.0840687019180662E-4,0.051785601515834535
464,104184577.txt,1.6479017742249916E-4,0.08211395601299579,0.040547886961994,0.01926826973598139,2.47187569209887E-4,0.5359662813083479,0.26875192203080434,0.001858602975387468,0.028079511195307744,0.023001592032548954
465,104184578.txt,1.8227300454669656E-4,1.6558648424295415E-4,0.06992582906219572,9.418032431777551E-5,0.0022023473163227856,0.7683608244204113,0.1583808614141102,1.2684957825728765E-4,1.9554276264701373E-4,3.657056329482255E-4
466,104184579.txt,1.1270487445319597E-4,0.017993166405562647,0.15893094697224486,5.8234523837438675E-5,1.6905888682165664E-4,0.5764816631429532,0.1551821383854181,7.843490497939217E-5,0.013240814790322639,0.07775283711340684
467,104184580.txt,1.197005596881442E-4,1.0874234991608859E-4,0.1459943931305503,6.184918913519375E-5,1.7955251244444365E-4,0.5299255014491666,0.24081952209848578,0.0013500550813871199,1.2841494652499102E-4,0.08131226868270136
468,104184581.txt,1.1085383046466911E-4,1.0070551092938417E-4,0.037834601821747936,5.727809080118362E-5,1.6628229496902806E-4,0.6725953018224804,0.28167771506295114,7.714670462375384E-5,1.1892416166054772E-4,0.007261190699371974
469,104184582.txt,1.068429310023984E-4,0.056631241838364786,0.1269203630460492,5.5205662066593515E-5,0.0012909494905533844,0.5464980184588976,0.26583266911824427,7.435539218290868E-5,1.1462126248190986E-4,0.0024757328001569477
470,104184583.txt,9.952816485400363E-5,0.005356785856026888,0.12771050422291388,5.1426127900918343E-5,1.4929363826768406E-4,0.5838656766490865,0.22446099602948918,0.0021758124865430945,0.019065703023895812,0.03706427380102204
471,104184584.txt,0.006916295982243789,0.009131994376142434,0.11231263230670799,1.0912554876769269E-4,0.05395758757021783,0.5796203874759384,0.22597952206608823,1.4697899947308066E-4,2.2657292206179633E-4,0.011598902752358902
472,104184585.txt,0.0011690469059474765,0.06883406163952596,0.0928646284210804,1.3940367288192948E-5,0.48342043394747625,0.03978224781016038,0.31381379013920996,1.8775999382762915E-5,2.894381551129164E-5,5.413095441737753E-5
473,104184586.txt,0.001989440780824972,2.802209415601557E-5,0.13783643759834596,0.10480076188606528,0.28534825068642333,0.09477450071879795,0.37184181512883957,2.14666724873581E-5,3.3091575870300426E-5,0.003326212858189391
474,104184587.txt,3.8847762200852864E-5,0.010313118654631618,0.006680998181184257,2.0072609502406164E-5,5.827218623020594E-5,0.6484627261995533,0.19408974626133996,0.14021659953116983,4.167593968344819E-5,7.794267450419621E-5
475,104184588.txt,0.039085189169435895,3.5657857046543226E-5,0.05908854959402826,2.0281054679516907E-5,5.887731712651164E-5,0.01176951277171312,0.21064366365060772,0.6791774077847408,4.2108725895302286E-5,7.875207472640271E-5
476,104184589.txt,1.3682065636795553E-5,0.7875404738574154,0.08995267214562516,7.0695130209497095E-6,0.0014684512991268172,0.007143232492382017,0.10614874907417753,9.521784424590473E-6,1.4678141285871858E-5,0.0077014696269048595
477,104184590.txt,0.11686552324641432,2.5783303182763058E-5,0.20821970471187348,1.4664722587945664E-5,0.16223294936899654,0.03524161674618485,3.241392711459119E-5,0.3838703097045232,0.08593127688259852,0.007565757386523784
478,104184591.txt,6.542006805677116E-5,0.004905664523133402,0.04448219113841761,7.261215651690202E-4,0.027098574560053396,0.04315513352053714,0.4791595079307209,0.4002059476035324,7.018275071610725E-5,1.312563396632235E-4
479,104184592.txt,3.3220859705094213E-5,3.0179594481231535E-5,0.18712105257726638,0.06435363938646313,0.03590950589434434,0.2339084950006337,0.4278930724577561,0.004241904645347753,0.04644227651293596,6.665307106639157E-5
480,104184593.txt,2.6473231672022087E-5,0.702378913226149,0.06646764762315352,1.367869888802924E-5,3.9710217492877614E-5,9.361991547405901E-5,0.2283586005734845,1.8423563495071235E-5,2.8400524094150293E-5,0.002574532426096793
481,104184594.txt,0.20027271495585836,2.8889703595612054E-5,0.16397913487327828,0.01415108429529746,7.207806223178392E-4,0.10915121076655185,0.3497007051034789,2.2131315450266706E-5,0.15686145381032196,0.005111894553849595
482,104184595.txt,4.8398432147174016E-5,4.396770790086239E-5,0.004738219741253154,2.5007433478307207E-5,0.28792039431870964,0.06880390468807748,0.6049453941070071,0.007716452363213887,0.02053930952848686,0.005218951679725506
483,104184596.txt,2.793915131552538E-4,0.4503181994689412,0.1042142337932672,1.246356588140655E-5,0.16851438492416135,0.016167313509234706,0.2583607921980847,1.6786925369930417E-5,5.36417600076161E-4,0.001580016501828112
484,104184597.txt,7.489910546899212E-4,0.8886666548786483,0.027624955692149296,1.745983031054426E-5,5.068710589332533E-5,1.1949878064024484E-4,0.08121378814280991,0.0014539162243037054,3.6251132909164444E-5,6.779715764560253E-5
485,104184598.txt,1.0080223311135959E-4,9.157410570072947E-5,0.22215318564058423,0.08432587809126542,0.002284718521833384,0.06329513295669095,0.36707949127667217,0.20915450028909494,0.051312471113358016,2.022457716888084E-4
486,104184599.txt,0.0017842470472865099,0.08491047349974985,0.3248194805478245,7.959468908492989E-5,2.310689372369041E-4,0.25811676178262344,1.7593080504831325E-4,0.006628014578074171,0.053961942508619194,0.2692924856044522
487,104184600.txt,1.6891419789093833E-4,1.534506343220643E-4,0.12557811384371806,8.727783896912671E-5,0.0020409370621781745,5.973480353602115E-4,1.9291312836628355E-4,1.1755276003388776E-4,1.8121141409855078E-4,0.8708822810850626
488,104184601.txt,1.6982491630769582E-4,1.5427797933204658E-4,0.061555936696398764,8.774840648989428E-5,2.547397479022339E-4,0.10663544174839502,0.005585556953869221,1.1818655793152015E-4,1.821884342318896E-4,0.8252560985591416
489,104184602.txt,0.016140325769066058,1.37257147915937E-4,0.2706194310600614,7.806749907612633E-5,2.2663539806048346E-4,0.06129341077966116,1.7255520586199237E-4,1.0514753909738625E-4,1.6208836137345653E-4,0.6510650812398259
490,104184603.txt,1.4801227335184115E-4,1.344622152363739E-4,0.006658615976794999,7.647783028515554E-5,2.220204786191078E-4,0.06004530851736675,1.6904150773249468E-4,1.0300644628246846E-4,1.5878779695799192E-4,0.9322842669573728
491,104184604.txt,1.7882361282202925E-4,0.003947315841254808,0.19539544007804052,9.239802620875964E-5,0.20275840669427875,0.3847959829113896,2.042304495773199E-4,1.2444903690116967E-4,1.9184224984222046E-4,0.21231111109968473
492,104184605.txt,0.11141577674421803,1.6463378052917246E-4,0.1213051120145144,9.36384567544117E-5,0.057806952310812204,0.474346647917961,0.013631831993109536,1.2611974777112283E-4,1.9441770514592202E-4,0.22091486932918414
493,104184606.txt,1.254200999879293E-4,0.0014412179549312466,0.38922608854579765,6.480447130504653E-5,1.8813190282932732E-4,0.11193502787593568,1.4323949171108434E-4,8.728383464145851E-5,0.0014618305488918672,0.49532695527396864
494,104184607.txt,0.005946139355065941,0.025144739741126704,0.027383610870992222,0.009701429774796886,2.7236131952631837E-4,0.19855890754713956,2.073699164468796E-4,0.0174200625910673,0.013645447228624033,0.7017199316552141
495,104184608.txt,1.6952025429678704E-4,1.540012081700512E-4,0.08476720905890114,8.75909878580675E-5,2.542827506279725E-4,0.10823811730807821,1.9360529183553907E-4,1.1797453395303299E-4,1.818615923529462E-4,0.8058358370139261
496,104184609.txt,1.4918063009780467E-4,0.13117007597631006,0.12985208137666293,7.708151933679189E-5,2.2377303006678443E-4,0.006842480448081466,1.7037586184674857E-4,1.0381954288362509E-4,0.0017387707584422003,0.7296723608562715
497,104184610.txt,0.0018198476908827684,0.03007186646181269,0.22987402107319135,8.118282238887846E-5,0.0068865976207189575,0.35139156864247967,0.018469466218822783,1.0934350519986354E-4,1.6855657999052942E-4,0.36112754938451247
498,104184611.txt,1.9112083791236045E-4,0.00421876227182687,0.11174895503893595,9.87519931612239E-5,2.866839279369757E-4,0.20091020788352784,2.1827483537804372E-4,1.3300706676589282E-4,0.006272741650340565,0.6759214944942142
499,104184612.txt,1.7748013682724389E-4,1.6123238848928269E-4,0.08123462718062517,9.170385317300649E-5,0.0021444366049386296,0.3950525636615417,2.0269609568478102E-4,1.2351406924777998E-4,0.022728967997936424,0.4980827780115359
500,104184613.txt,0.018447143245049428,0.03672278468347936,0.11348295219402472,8.118282238887846E-5,0.04845483650613561,0.24830233620664635,1.7944110923945818E-4,1.0934350519986354E-4,1.6855657999052942E-4,0.5340514231478457
501,104184614.txt,0.027068235542444852,0.0539902537467864,0.31506162675545973,6.921405916003984E-5,2.0093324411252334E-4,0.17483774723404713,1.52986151320904E-4,9.322301953752058E-5,1.437063255006607E-4,0.4283820739216302
502,104184615.txt,1.407375424669472E-4,0.16693831567292036,0.21186566776490262,7.271898231001106E-5,2.1110828062151333E-4,0.019859632782837595,1.6073320025715838E-4,9.794372979859301E-5,1.5098345435507354E-4,0.60050215858953
503,104184616.txt,1.7105459442323082E-4,0.012826896704736203,0.23397203363202604,8.838378024705361E-5,2.5658428226128354E-4,0.15085272226018273,1.9535762738498352E-4,1.1904233002314586E-4,1.8350763482594508E-4,0.6013344171538894
504,104184617.txt,1.4373459678255246E-4,1.3057614650338435E-4,0.19812426833950755,7.426755802007665E-5,0.06410163451963835,0.12980146011233848,0.0016852520360141417,1.000294751721012E-4,0.004717486600002572,0.6011212906160207
505,104184618.txt,1.6801319517337812E-4,1.5263211556957443E-4,0.10712798559743023,8.681229154282488E-5,2.5202214088048774E-4,0.3224173001728034,1.9188411330963752E-4,1.1692572360018535E-4,0.02329461387640562,0.5461918107732846
506,104184619.txt,1.9669031408348976E-4,0.014749246286414896,0.16079864123662752,1.0162973730869969E-4,0.03151767183141669,0.7292236930696039,2.246356095755315E-4,1.3688304228502555E-4,2.110096747318443E-4,0.06283989919795253
507,104184620.txt,1.2139206934254298E-4,1.102790071815541E-4,0.018307578517224726,0.005201332579059976,0.028444441435440462,0.10962474031605593,1.3863916798069877E-4,8.448060006568906E-5,1.3022960071192244E-4,0.8378368867069365
508,104184621.txt,1.3969723176160843E-4,1.2690838955228668E-4,0.06985445189902872,0.011899140341039874,0.0016879176608354013,0.061107189472783235,1.5954508466269892E-4,9.72197445076447E-5,1.4986740741307513E-4,0.8547780627684154
509,104184622.txt,0.033238132908168995,0.0023037284507834055,0.4100314823310427,0.05748578986782522,0.005678843416313653,0.22015640387710406,1.1919276696591717E-4,0.004490466560612551,1.1196277845436604E-4,0.26638399704272914
510,104184623.txt,1.3301146687349485E-4,0.10146923058963431,0.0749569898078667,0.001476343534644379,1.9951905925317363E-4,0.5283266103137071,1.5190942208257523E-4,9.256690818394587E-5,1.4269490844713418E-4,0.29305112398930716
511,104184624.txt,1.1703204991218475E-4,1.0631813381745136E-4,3.1086442980689857E-4,6.047037214158553E-5,0.057147087694722334,0.17999806786830083,1.3365968728250868E-4,8.14463239406536E-5,0.014987692508802612,0.7470573609312728
512,104184625.txt,1.0995092365935105E-4,0.005917757587306819,0.07127009767018612,0.015183279604285702,0.01180067257195107,0.23659444675028482,1.255724913283073E-4,7.651834307485049E-5,0.0012815299868169927,0.6576401740711059
513,104184626.txt,1.0266403167022015E-4,0.0033526445130657844,0.023088352975354748,5.304642792561542E-5,1.5399748231828629E-4,0.3610676759341538,0.0012037099784640063,7.144716329193944E-5,1.1013813278165548E-4,0.6107963233609739
514,104184627.txt,1.2077147192309718E-4,1.0971522350403233E-4,0.02843866211739947,6.24025286813025E-5,1.8115889576373858E-4,0.767277957326674,1.3793039754496174E-4,8.404870659292803E-5,0.08831741285959553,0.11526994047232086
515,104184628.txt,1.3153031284904692E-4,1.1948912638058703E-4,0.010092969505800171,6.796161369342076E-5,0.07257828358795552,0.38464114779783876,0.0015421598730455427,9.153612601297898E-5,1.4110592410704177E-4,0.5305938161323168
516,104184629.txt,1.2297182984079042E-4,1.1171414557465428E-4,0.06669653394643198,6.353945196195453E-5,0.058746128941597635,0.3700240804105701,1.4044337712114746E-4,8.558000561643736E-5,1.3192437023040472E-4,0.5038770835210549
517,104184630.txt,1.0956845050582274E-4,9.953780346315215E-5,2.910393684198104E-4,5.661393594349209E-5,1.6435420706653302E-4,0.17431650938884938,1.2513567729204194E-4,7.62521678486262E-5,1.1754520404239133E-4,0.8246434437965686
518,104184631.txt,1.0471180444069276E-4,9.512576807076235E-5,0.04792775432345998,5.410451057549466E-5,1.5706917009327749E-4,0.361620874855538,1.1958901041921367E-4,7.287227346087102E-5,1.1233498659337262E-4,0.5897355632973483
519,104184632.txt,1.3646920051410387E-4,0.16187534666100176,0.1606696561556203,7.051353323422668E-5,2.0470570803871404E-4,0.013480487582023828,1.5585842235606262E-4,9.49732549445542E-5,1.464043704723184E-4,0.663165585111794
520,104184633.txt,0.01586328105361584,0.16931051416573178,0.063286578338964,6.403948652776694E-5,1.8591109863346205E-4,0.0017499116137045805,1.4154862025642114E-4,8.625349208239339E-5,1.3296257158643365E-4,0.7491789995588972
521,104184634.txt,0.0034767962743758665,1.4249752945890042E-4,0.17305347506137259,8.10480613818097E-5,0.02679479978019295,0.29602927668611506,0.001839112717584853,1.0916199831893031E-4,1.6827678121291632E-4,0.49830555510998603
522,104184635.txt,0.048350726960365575,1.379187124060906E-4,0.1016209723395976,7.844377591130796E-5,0.005047618743062427,0.1740529613699338,1.7338690314350197E-4,1.0565433877339638E-4,1.6286960960555256E-4,0.6702694472472006
523,104184636.txt,1.7781410976324368E-4,0.01145202525734647,0.0813874902977568,9.187641673777595E-5,0.013438961364849627,0.05143602429206087,2.0307751870710737E-4,1.237464916308217E-4,0.0020725074984068574,0.8396164767527403
524,104184637.txt,0.034620566671840824,1.4789869030793645E-4,0.08829974009123276,8.412006984180168E-5,2.44206433395309E-4,0.047093716858613174,1.8593340558435E-4,1.132996245203221E-4,1.7465506696945045E-4,0.829035863087694
525,104184638.txt,1.650780603952326E-4,1.499656831491453E-4,0.08254592653018342,0.00532619617897607,0.005488519867057276,0.028535251091711088,1.8853196151127704E-4,1.1488307000119522E-4,1.7709599982933618E-4,0.8773085515571859
526,104184639.txt,1.5531046041650305E-4,0.06588507327086157,0.026710133216856606,8.024879805073907E-5,2.3296786121417324E-4,0.06300602173385372,0.005108175178583718,1.0808548666750792E-4,1.6661730338703133E-4,0.8385473666901083
527,104184640.txt,0.07583089770853019,0.032568997156585996,0.022011959186380995,7.541468779467688E-5,0.04192288228576193,0.3017113354421907,0.0017112822817870656,1.0157452111634151E-4,0.04186052862159399,0.482205128108258
528,104184641.txt,0.014245299175515454,1.344622152363739E-4,0.047384111471934325,7.647783028515554E-5,0.00805384653537667,0.17125723852332414,1.6904150773249468E-4,1.0300644628246846E-4,1.5878779695799192E-4,0.7584177284973549
529,104184642.txt,1.5817011194576544E-4,0.005165276965250845,0.08746097510033765,8.172637784447509E-5,0.027019053802989444,0.6014759099334159,1.8064254805391828E-4,1.1007560907401496E-4,0.08051507441553965,0.19783309513554825
530,104184643.txt,1.5480159675475389E-4,0.11153920838728612,0.11180976754824412,7.99858685795524E-5,0.05101685058927733,0.24464138406872438,1.7679544217672638E-4,1.0773135226870393E-4,0.034568573543466666,0.44590490160322155
531,104184644.txt,1.611370453835792E-4,0.012083207957148312,0.049880567951380704,0.012020081891600944,0.020704832108349683,0.04149609349591295,1.840310163904446E-4,1.1214039237113619E-4,1.7286807279796588E-4,0.8631850400686643
532,104184645.txt,1.351033782249919E-4,1.227350888589275E-4,0.12760702724175035,6.9807813885007E-5,2.0265695551657388E-4,0.026213362632984717,1.542985472604528E-4,9.402273579456197E-5,1.44939114197194E-4,0.8452560464915272
533,104184647.txt,1.339542479956417E-4,1.2169115788797205E-4,0.19456615780660802,6.921405916003984E-5,2.0093324411252334E-4,0.03733115325712221,0.001570579903660336,9.322301953752058E-5,1.437063255006607E-4,0.765769386978415
534,104184648.txt,2.102575563518902E-4,0.020216788272176545,0.11181282164703833,1.0863992118158601E-4,3.1538927304740306E-4,0.18987591314160562,2.4013045359681562E-4,1.463249174773563E-4,2.2556463332959264E-4,0.6768481701841949
535,104184649.txt,1.4778079465618582E-4,0.06269087386540488,0.23341595698796408,7.635822541726141E-5,2.2167325734052262E-4,0.06464314937109421,1.6877714109021959E-4,1.0284535289953746E-4,1.5853946625342632E-4,0.6383740455378796
536,104184650.txt,1.73249931207267E-4,0.06432803599894808,0.2479755432331831,8.951810911172266E-5,0.013094006628930663,0.3177990196007085,1.9786487243669576E-4,1.2057013468012323E-4,1.858627955408225E-4,0.356036328695253
537,104184651.txt,0.046869407986942294,0.028503925545295145,0.06381327396482317,8.145369331542526E-5,2.364657562558354E-4,0.04893752930934991,1.8003982431353445E-4,0.00678281770981676,1.6911897823752422E-4,0.8044259672316503
538,104184652.txt,1.424346560968193E-4,0.046856908001987954,0.32144157272432367,7.359587964575736E-5,0.04844850588775409,0.3200595997281965,1.626714357851338E-4,9.912480512425276E-5,1.5280412049560493E-4,0.26256278276059014
539,104184653.txt,0.026809866306427465,1.7575721280323854E-4,0.09264758206052258,9.996511115430383E-5,0.0023376208976914467,0.35283959742831794,2.2095623067708704E-4,1.3464099090995603E-4,2.0755347940269313E-4,0.5245264602820933
540,104184654.txt,1.506072386836101E-4,0.055920760281000674,0.15340742806444782,7.781864691978104E-5,0.012976527971191455,0.30176588689062434,1.7200515961258598E-4,1.048123651498608E-4,1.6157167980015644E-4,0.47526258170256963
541,104184655.txt,1.2779477162135126E-4,0.09072756821325202,0.16803829763618008,6.60314623514722E-5,0.05293568548661494,0.009918803605910693,1.4595155108422175E-4,8.893644412111379E-5,1.3709842967053957E-4,0.6778138323991935
542,104184656.txt,0.025049787758102224,0.0045219076599980566,0.25827322384374746,7.15468185897908E-5,0.1482102463741261,0.2759795598312852,1.581423275580172E-4,9.636496613818406E-5,1.4854973867415176E-4,0.2874906706817808
543,104184657.txt,0.100337273514814,0.09765342124504972,0.15532840803354506,0.0014013842863163947,1.8938876209823196E-4,0.2663397265221853,1.4419643670617957E-4,8.78669547552979E-5,0.06694279345456276,0.311575540789967
544,104184658.txt,1.3171365061709044E-4,0.0558749455664968,0.021258095894084263,6.805634418023626E-5,0.015530277035475194,0.042282259464263915,1.5042721515625605E-4,9.166371659400213E-5,1.4130260914962348E-4,0.8644712585039825
545,104184659.txt,0.001687938207826844,0.11888245014778562,0.15152353392148069,7.52983826151613E-5,2.1859645972079522E-4,0.16553167749064113,1.66434535075399E-4,1.0141787201709961E-4,1.563389579095079E-4,0.5616563140249277
546,104184660.txt,1.0576663361906262E-4,0.1220990754865651,0.2431676302673774,5.464954001836685E-5,1.5865142860292398E-4,0.004851207037558167,1.2079370723707828E-4,0.003431486861396988,1.1346660897580982E-4,0.6258972724286491
547,104184661.txt,1.4618049699131896E-4,0.19350531370142682,0.1597272423350054,7.553135281779465E-5,0.0017662529130312568,0.06703709794934182,1.6694947691100087E-4,1.0173165488166953E-4,1.5682266443066675E-4,0.5773168774551621
548,104184662.txt,2.2211918217488141E-4,2.017848696285478E-4,0.05230351399283134,1.14768814320335E-4,0.08965652358727212,0.36042948319393137,2.536773512146285E-4,1.5457979996439357E-4,0.20709234428960752,0.28957120491905486
549,104184663.txt,1.407375424669472E-4,0.08800122194862299,0.1612267774512024,7.271898231001106E-5,0.003189866534368584,0.19560636975391474,1.6073320025715838E-4,9.794372979859301E-5,1.5098345435507354E-4,0.5513526474027034
550,104184664.txt,1.3414441027355677E-4,0.0015414700885944136,0.09830914507738615,6.931231586597162E-5,2.012184901870677E-4,0.06577627233662743,1.532033314063432E-4,9.335535951191206E-5,1.4391033188804227E-4,0.833577968258259
551,104184665.txt,1.339542479956417E-4,1.2169115788797205E-4,0.31080884549844146,6.921405916003984E-5,0.0016185269964519554,0.06851821580858972,1.52986151320904E-4,9.322301953752058E-5,1.437063255006607E-4,0.618339636735114
552,104184666.txt,0.17486176037255824,0.0053908661525140355,0.040618722775264286,8.529570961118011E-5,2.4761939769238475E-4,0.3849164830085236,1.8853196151127704E-4,1.1488307000119522E-4,1.7709599982933618E-4,0.3933987415524944
553,104184667.txt,0.06745765064905587,0.008084044308246888,0.06776730214133854,0.02581774868728586,0.016108842025335753,0.21632308563903066,2.135242916975275E-4,1.3011229477170318E-4,0.02394316859621453,0.5741545213670227
554,104184668.txt,0.0017010551169147202,0.18352819624521188,0.02059460947980592,7.588352372675377E-5,0.006437067332362458,0.05802450547212816,1.6772789205703734E-4,1.0220598677211003E-4,1.575538625122259E-4,0.7292111950885086
